ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_1090_0,Mpro-protein,-6.965741,
Updated_Mpro_data_1022_0,Mpro-protein,-6.682817,
Updated_Mpro_data_1969_0,Mpro-protein,-3.775044,
Updated_Mpro_data_2135_0,Mpro-protein,-1.994033,
Updated_Mpro_data_2719_0,Mpro-protein,-6.645009,
Updated_Mpro_data_202_0,Mpro-protein,-6.024127,
Updated_Mpro_data_1589_0,Mpro-protein,-4.861825,
Updated_Mpro_data_245_0,Mpro-protein,-7.13427,
Updated_Mpro_data_1914_0,Mpro-protein,-3.878073,
Updated_Mpro_data_1007_0,Mpro-protein,-5.354374,
Updated_Mpro_data_680_0,Mpro-protein,-6.833098,
Updated_Mpro_data_1239_0,Mpro-protein,-6.178751,
Updated_Mpro_data_1809_0,Mpro-protein,-4.870636,
Updated_Mpro_data_2114_0,Mpro-protein,-4.461429,
Updated_Mpro_data_2505_0,Mpro-protein,-7.593693,
Updated_Mpro_data_1476_0,Mpro-protein,-3.253277,
Updated_Mpro_data_2404_0,Mpro-protein,-6.326739,
Updated_Mpro_data_919_0,Mpro-protein,-7.927516,
Updated_Mpro_data_2376_0,Mpro-protein,-6.025684,
Updated_Mpro_data_1222_0,Mpro-protein,-9.932737,
Updated_Mpro_data_1783_0,Mpro-protein,-7.456069,
Updated_Mpro_data_1230_0,Mpro-protein,-5.830039,
Updated_Mpro_data_2450_0,Mpro-protein,-4.513853,
Updated_Mpro_data_1343_0,Mpro-protein,-7.946801,
Updated_Mpro_data_2514_0,Mpro-protein,-7.092968,
Updated_Mpro_data_1713_0,Mpro-protein,-7.077141,
Updated_Mpro_data_587_0,Mpro-protein,-6.194001,
Updated_Mpro_data_359_0,Mpro-protein,-5.045945,
Updated_Mpro_data_1218_0,Mpro-protein,-6.656894,
Updated_Mpro_data_2048_0,Mpro-protein,-6.310342,
Updated_Mpro_data_2341_0,Mpro-protein,-7.746392,
Updated_Mpro_data_824_0,Mpro-protein,-1.533325,
Updated_Mpro_data_2344_0,Mpro-protein,-8.592511,
Updated_Mpro_data_2664_0,Mpro-protein,-6.396404,
Updated_Mpro_data_1752_0,Mpro-protein,-7.735435,
Updated_Mpro_data_2644_0,Mpro-protein,-4.275814,
Updated_Mpro_data_279_0,Mpro-protein,-0.85596,
Updated_Mpro_data_2177_0,Mpro-protein,-6.887244,
Updated_Mpro_data_2091_0,Mpro-protein,-7.05845,
Updated_Mpro_data_1629_0,Mpro-protein,-7.750479,
Updated_Mpro_data_2327_0,Mpro-protein,-7.793446,
Updated_Mpro_data_2548_0,Mpro-protein,-4.774682,
Updated_Mpro_data_1804_0,Mpro-protein,-3.442722,
Updated_Mpro_data_884_0,Mpro-protein,-5.098395,
Updated_Mpro_data_2523_0,Mpro-protein,-7.343904,
Updated_Mpro_data_619_0,Mpro-protein,-1.039281,
Updated_Mpro_data_1579_0,Mpro-protein,-4.512042,
Updated_Mpro_data_922_0,Mpro-protein,-7.283836,
Updated_Mpro_data_1029_0,Mpro-protein,-6.442287,
Updated_Mpro_data_963_0,Mpro-protein,-3.988672,
Updated_Mpro_data_95_0,Mpro-protein,-6.73297,
Updated_Mpro_data_1381_0,Mpro-protein,-6.716136,
Updated_Mpro_data_2511_0,Mpro-protein,-6.821059,
Updated_Mpro_data_2069_0,Mpro-protein,-5.901254,
Updated_Mpro_data_368_0,Mpro-protein,-6.981719,
Updated_Mpro_data_2199_0,Mpro-protein,-5.432571,
Updated_Mpro_data_1771_0,Mpro-protein,-2.29704,
Updated_Mpro_data_2678_0,Mpro-protein,-4.937255,
Updated_Mpro_data_2712_0,Mpro-protein,-8.792101,
Updated_Mpro_data_2733_0,Mpro-protein,-8.097011,
Updated_Mpro_data_2355_0,Mpro-protein,-7.459451,
Updated_Mpro_data_1554_0,Mpro-protein,-6.342081,
Updated_Mpro_data_1226_0,Mpro-protein,-4.962195,
Updated_Mpro_data_1468_0,Mpro-protein,-4.952593,
Updated_Mpro_data_1377_0,Mpro-protein,-8.619438,
Updated_Mpro_data_2739_0,Mpro-protein,-3.773953,
Updated_Mpro_data_229_0,Mpro-protein,-5.182523,
Updated_Mpro_data_810_0,Mpro-protein,-6.435129,
Updated_Mpro_data_1002_0,Mpro-protein,-3.760083,
Updated_Mpro_data_764_0,Mpro-protein,-7.432244,
Updated_Mpro_data_2056_0,Mpro-protein,-5.452716,
Updated_Mpro_data_1270_0,Mpro-protein,-5.034453,
Updated_Mpro_data_2092_0,Mpro-protein,-9.884038,
Updated_Mpro_data_2169_0,Mpro-protein,-7.250088,
Updated_Mpro_data_1850_0,Mpro-protein,-4.118606,
Updated_Mpro_data_1741_0,Mpro-protein,-6.164398,
Updated_Mpro_data_484_0,Mpro-protein,-5.525448,
Updated_Mpro_data_2045_0,Mpro-protein,-5.039399,
Updated_Mpro_data_2585_0,Mpro-protein,-10.018079,
Updated_Mpro_data_411_0,Mpro-protein,-6.171338,
Updated_Mpro_data_1565_0,Mpro-protein,-7.141297,
Updated_Mpro_data_839_0,Mpro-protein,-8.554689,
Updated_Mpro_data_967_0,Mpro-protein,4.62361,
Updated_Mpro_data_634_0,Mpro-protein,14.158323,
Updated_Mpro_data_56_0,Mpro-protein,-9.366074,
Updated_Mpro_data_952_0,Mpro-protein,-7.830216,
Updated_Mpro_data_1385_0,Mpro-protein,-6.131694,
Updated_Mpro_data_1509_0,Mpro-protein,-6.850417,
Updated_Mpro_data_1949_0,Mpro-protein,-4.693821,
Updated_Mpro_data_1512_0,Mpro-protein,-5.71281,
Updated_Mpro_data_792_0,Mpro-protein,-5.535248,
Updated_Mpro_data_2448_0,Mpro-protein,-6.324349,
Updated_Mpro_data_1721_0,Mpro-protein,-8.00782,
Updated_Mpro_data_1031_0,Mpro-protein,-7.339144,
Updated_Mpro_data_980_0,Mpro-protein,-7.56642,
Updated_Mpro_data_1359_0,Mpro-protein,-7.930732,
Updated_Mpro_data_256_0,Mpro-protein,-8.538258,
Updated_Mpro_data_1122_0,Mpro-protein,-5.477686,
Updated_Mpro_data_806_0,Mpro-protein,-7.805555,
Updated_Mpro_data_1648_0,Mpro-protein,-7.949069,
Updated_Mpro_data_2517_0,Mpro-protein,-7.341717,
Updated_Mpro_data_379_0,Mpro-protein,-6.9556,
Updated_Mpro_data_1191_0,Mpro-protein,-7.406259,
Updated_Mpro_data_1692_0,Mpro-protein,-6.024386,
Updated_Mpro_data_77_0,Mpro-protein,-6.785052,
Updated_Mpro_data_1131_0,Mpro-protein,-10.034168,
Updated_Mpro_data_600_0,Mpro-protein,-4.813434,
Updated_Mpro_data_1859_0,Mpro-protein,-2.156604,
Updated_Mpro_data_1368_0,Mpro-protein,-4.401774,
Updated_Mpro_data_2254_0,Mpro-protein,-9.540195,
Updated_Mpro_data_1587_0,Mpro-protein,-6.222883,
Updated_Mpro_data_2587_0,Mpro-protein,-7.668909,
Updated_Mpro_data_1966_0,Mpro-protein,-4.016799,
Updated_Mpro_data_2518_0,Mpro-protein,-6.722737,
Updated_Mpro_data_2625_0,Mpro-protein,-9.607389,
Updated_Mpro_data_75_0,Mpro-protein,-6.601127,
Updated_Mpro_data_1020_0,Mpro-protein,-6.30742,
Updated_Mpro_data_1038_0,Mpro-protein,-3.221039,
Updated_Mpro_data_47_0,Mpro-protein,-9.156414,
Updated_Mpro_data_1257_0,Mpro-protein,-6.740149,
Updated_Mpro_data_2041_0,Mpro-protein,-5.307716,
Updated_Mpro_data_778_0,Mpro-protein,-6.386469,
Updated_Mpro_data_42_0,Mpro-protein,-8.8465,
Updated_Mpro_data_555_0,Mpro-protein,-6.797892,
Updated_Mpro_data_1709_0,Mpro-protein,-5.966244,
Updated_Mpro_data_1526_0,Mpro-protein,-4.887298,
Updated_Mpro_data_847_0,Mpro-protein,-7.690845,
Updated_Mpro_data_1248_0,Mpro-protein,-7.990083,
Updated_Mpro_data_2608_0,Mpro-protein,-5.934958,
Updated_Mpro_data_2702_0,Mpro-protein,-7.572179,
Updated_Mpro_data_2022_0,Mpro-protein,-6.88576,
Updated_Mpro_data_2405_0,Mpro-protein,-8.091516,
Updated_Mpro_data_1905_0,Mpro-protein,-6.770974,
Updated_Mpro_data_326_0,Mpro-protein,-7.236068,
Updated_Mpro_data_887_0,Mpro-protein,-10.007833,
Updated_Mpro_data_1957_0,Mpro-protein,-5.976808,
Updated_Mpro_data_2539_0,Mpro-protein,-8.086304,
Updated_Mpro_data_195_0,Mpro-protein,-1.401591,
Updated_Mpro_data_848_0,Mpro-protein,-7.181174,
Updated_Mpro_data_2232_0,Mpro-protein,-9.001586,
Updated_Mpro_data_1595_0,Mpro-protein,-5.594378,
Updated_Mpro_data_2305_0,Mpro-protein,-7.972043,
Updated_Mpro_data_391_0,Mpro-protein,-6.476516,
Updated_Mpro_data_903_0,Mpro-protein,-5.996548,
Updated_Mpro_data_2635_0,Mpro-protein,-4.929091,
Updated_Mpro_data_2474_0,Mpro-protein,-5.378247,
Updated_Mpro_data_1524_0,Mpro-protein,-7.301664,
Updated_Mpro_data_2267_0,Mpro-protein,-6.607287,
Updated_Mpro_data_210_0,Mpro-protein,-8.989045,
Updated_Mpro_data_2201_0,Mpro-protein,-5.659189,
Updated_Mpro_data_1643_0,Mpro-protein,-7.741204,
Updated_Mpro_data_1897_0,Mpro-protein,-4.14819,
Updated_Mpro_data_933_0,Mpro-protein,-7.209338,
Updated_Mpro_data_185_0,Mpro-protein,-4.505494,
Updated_Mpro_data_528_0,Mpro-protein,-9.344502,
Updated_Mpro_data_598_0,Mpro-protein,-2.434479,
Updated_Mpro_data_871_0,Mpro-protein,-5.101927,
Updated_Mpro_data_605_0,Mpro-protein,-1.836966,
Updated_Mpro_data_1712_0,Mpro-protein,-9.496731,
Updated_Mpro_data_406_0,Mpro-protein,-8.707405,
Updated_Mpro_data_2446_0,Mpro-protein,-2.078031,
Updated_Mpro_data_427_0,Mpro-protein,-5.987535,
Updated_Mpro_data_1863_0,Mpro-protein,-6.674721,
Updated_Mpro_data_2043_0,Mpro-protein,1.051665,
Updated_Mpro_data_1067_0,Mpro-protein,-1.292453,
Updated_Mpro_data_1058_0,Mpro-protein,-5.827107,
Updated_Mpro_data_1110_0,Mpro-protein,-7.179642,
Updated_Mpro_data_1012_0,Mpro-protein,-7.97207,
Updated_Mpro_data_2094_0,Mpro-protein,-8.176011,
Updated_Mpro_data_146_0,Mpro-protein,-1.588837,
Updated_Mpro_data_1921_0,Mpro-protein,-7.399347,
Updated_Mpro_data_2104_0,Mpro-protein,-6.29352,
Updated_Mpro_data_267_0,Mpro-protein,-5.917133,
Updated_Mpro_data_1044_0,Mpro-protein,-7.885352,
Updated_Mpro_data_1356_0,Mpro-protein,-6.420959,
Updated_Mpro_data_2541_0,Mpro-protein,-7.911125,
Updated_Mpro_data_2528_0,Mpro-protein,-6.962988,
Updated_Mpro_data_2476_0,Mpro-protein,-2.724019,
Updated_Mpro_data_2741_0,Mpro-protein,-5.366995,
Updated_Mpro_data_1547_0,Mpro-protein,-4.449697,
Updated_Mpro_data_2272_0,Mpro-protein,-6.388892,
Updated_Mpro_data_351_0,Mpro-protein,-4.814907,
Updated_Mpro_data_661_0,Mpro-protein,-8.566092,
Updated_Mpro_data_748_0,Mpro-protein,-7.647232,
Updated_Mpro_data_1438_0,Mpro-protein,-5.326905,
Updated_Mpro_data_2274_0,Mpro-protein,-8.033434,
Updated_Mpro_data_452_0,Mpro-protein,-2.002448,
Updated_Mpro_data_1130_0,Mpro-protein,-7.573363,
Updated_Mpro_data_2602_0,Mpro-protein,-7.228162,
Updated_Mpro_data_283_0,Mpro-protein,-7.127742,
Updated_Mpro_data_2024_0,Mpro-protein,-7.353486,
Updated_Mpro_data_371_0,Mpro-protein,-9.541337,
Updated_Mpro_data_234_0,Mpro-protein,-3.955592,
Updated_Mpro_data_1747_0,Mpro-protein,-3.936056,
Updated_Mpro_data_401_0,Mpro-protein,-6.838213,
Updated_Mpro_data_728_0,Mpro-protein,-6.447016,
Updated_Mpro_data_217_0,Mpro-protein,-8.23548,
Updated_Mpro_data_1561_0,Mpro-protein,-4.377386,
Updated_Mpro_data_1010_0,Mpro-protein,-5.065619,
Updated_Mpro_data_1466_0,Mpro-protein,-5.177474,
Updated_Mpro_data_970_0,Mpro-protein,-6.222133,
Updated_Mpro_data_1813_0,Mpro-protein,-9.62132,
Updated_Mpro_data_1823_0,Mpro-protein,-7.015263,
Updated_Mpro_data_1341_0,Mpro-protein,-9.986686,
Updated_Mpro_data_1488_0,Mpro-protein,-4.82319,
Updated_Mpro_data_1374_0,Mpro-protein,-7.5107,
Updated_Mpro_data_2438_0,Mpro-protein,-8.503707,
Updated_Mpro_data_2430_0,Mpro-protein,-4.883793,
Updated_Mpro_data_1663_0,Mpro-protein,-1.964744,
Updated_Mpro_data_2601_0,Mpro-protein,-7.619851,
Updated_Mpro_data_1616_0,Mpro-protein,-7.753813,
Updated_Mpro_data_1030_0,Mpro-protein,-6.034363,
Updated_Mpro_data_214_0,Mpro-protein,-5.203022,
Updated_Mpro_data_173_0,Mpro-protein,-2.118632,
Updated_Mpro_data_2066_0,Mpro-protein,-6.987756,
Updated_Mpro_data_1264_0,Mpro-protein,-5.135531,
Updated_Mpro_data_656_0,Mpro-protein,-8.073069,
Updated_Mpro_data_7_0,Mpro-protein,-6.385591,
Updated_Mpro_data_522_0,Mpro-protein,-6.658154,
Updated_Mpro_data_1775_0,Mpro-protein,-7.143973,
Updated_Mpro_data_705_0,Mpro-protein,-6.907836,
Updated_Mpro_data_1373_0,Mpro-protein,-8.23077,
Updated_Mpro_data_994_0,Mpro-protein,-8.543464,
Updated_Mpro_data_1936_0,Mpro-protein,-4.462718,
Updated_Mpro_data_542_0,Mpro-protein,-7.507874,
Updated_Mpro_data_849_0,Mpro-protein,-7.653696,
Updated_Mpro_data_1946_0,Mpro-protein,-5.466643,
Updated_Mpro_data_2080_0,Mpro-protein,-8.009519,
Updated_Mpro_data_443_0,Mpro-protein,-5.58794,
Updated_Mpro_data_547_0,Mpro-protein,-0.884476,
Updated_Mpro_data_2509_0,Mpro-protein,-6.890011,
Updated_Mpro_data_1224_0,Mpro-protein,-6.670998,
Updated_Mpro_data_691_0,Mpro-protein,-8.436058,
Updated_Mpro_data_1844_0,Mpro-protein,-4.77888,
Updated_Mpro_data_182_0,Mpro-protein,-7.578938,
Updated_Mpro_data_803_0,Mpro-protein,-5.731372,
Updated_Mpro_data_2175_0,Mpro-protein,-8.715185,
Updated_Mpro_data_852_0,Mpro-protein,-5.532596,
Updated_Mpro_data_222_0,Mpro-protein,-1.139668,
Updated_Mpro_data_1461_0,Mpro-protein,-5.34026,
Updated_Mpro_data_1178_0,Mpro-protein,-7.563987,
Updated_Mpro_data_1677_0,Mpro-protein,-7.900275,
Updated_Mpro_data_1517_0,Mpro-protein,-2.30504,
Updated_Mpro_data_320_0,Mpro-protein,-3.286179,
Updated_Mpro_data_5_0,Mpro-protein,-8.884427,
Updated_Mpro_data_1723_0,Mpro-protein,-8.883056,
Updated_Mpro_data_2552_0,Mpro-protein,-6.165845,
Updated_Mpro_data_1207_0,Mpro-protein,-6.661128,
Updated_Mpro_data_2667_0,Mpro-protein,-7.845209,
Updated_Mpro_data_2170_0,Mpro-protein,-8.694538,
Updated_Mpro_data_2427_0,Mpro-protein,-5.146417,
Updated_Mpro_data_1719_0,Mpro-protein,-8.233461,
Updated_Mpro_data_1233_0,Mpro-protein,-6.816415,
Updated_Mpro_data_2020_0,Mpro-protein,-5.669939,
Updated_Mpro_data_385_0,Mpro-protein,-5.93557,
Updated_Mpro_data_2582_0,Mpro-protein,-6.78969,
Updated_Mpro_data_340_0,Mpro-protein,-4.735693,
Updated_Mpro_data_2707_0,Mpro-protein,-7.580509,
Updated_Mpro_data_567_0,Mpro-protein,-7.506785,
Updated_Mpro_data_1523_0,Mpro-protein,-5.706391,
Updated_Mpro_data_2072_0,Mpro-protein,-5.034254,
Updated_Mpro_data_856_0,Mpro-protein,-8.120805,
Updated_Mpro_data_356_0,Mpro-protein,-7.403136,
Updated_Mpro_data_1467_0,Mpro-protein,-5.339068,
Updated_Mpro_data_2742_0,Mpro-protein,-6.975063,
Updated_Mpro_data_645_0,Mpro-protein,-8.83604,
Updated_Mpro_data_541_0,Mpro-protein,3.194894,
Updated_Mpro_data_1402_0,Mpro-protein,-5.864377,
Updated_Mpro_data_1558_0,Mpro-protein,-7.071618,
Updated_Mpro_data_1432_0,Mpro-protein,-2.018551,
Updated_Mpro_data_622_0,Mpro-protein,-2.58327,
Updated_Mpro_data_2687_0,Mpro-protein,-7.480053,
Updated_Mpro_data_1473_0,Mpro-protein,-5.197043,
Updated_Mpro_data_2369_0,Mpro-protein,-4.362731,
Updated_Mpro_data_841_0,Mpro-protein,-7.91436,
Updated_Mpro_data_91_0,Mpro-protein,-9.050302,
Updated_Mpro_data_2588_0,Mpro-protein,-6.402602,
Updated_Mpro_data_1630_0,Mpro-protein,-7.720239,
Updated_Mpro_data_1684_0,Mpro-protein,-8.368804,
Updated_Mpro_data_2619_0,Mpro-protein,-4.379894,
Updated_Mpro_data_72_0,Mpro-protein,-2.128591,
Updated_Mpro_data_2102_0,Mpro-protein,-6.967325,
Updated_Mpro_data_1644_0,Mpro-protein,-7.498327,
Updated_Mpro_data_1290_0,Mpro-protein,-8.113188,
Updated_Mpro_data_1819_0,Mpro-protein,-8.009429,
Updated_Mpro_data_2372_0,Mpro-protein,-8.196992,
Updated_Mpro_data_1645_0,Mpro-protein,-6.775125,
Updated_Mpro_data_2035_0,Mpro-protein,-7.70158,
Updated_Mpro_data_828_0,Mpro-protein,0.067658,
Updated_Mpro_data_2480_0,Mpro-protein,-5.815177,
Updated_Mpro_data_239_0,Mpro-protein,-4.727672,
Updated_Mpro_data_579_0,Mpro-protein,-5.698082,
Updated_Mpro_data_1357_0,Mpro-protein,-6.66686,
Updated_Mpro_data_2356_0,Mpro-protein,-7.610184,
Updated_Mpro_data_1322_0,Mpro-protein,-6.835214,
Updated_Mpro_data_791_0,Mpro-protein,-6.630929,
Updated_Mpro_data_946_0,Mpro-protein,-7.691752,
Updated_Mpro_data_2431_0,Mpro-protein,-5.735989,
Updated_Mpro_data_317_0,Mpro-protein,-6.315888,
Updated_Mpro_data_1011_0,Mpro-protein,-6.817219,
Updated_Mpro_data_1295_0,Mpro-protein,-7.597304,
Updated_Mpro_data_2606_0,Mpro-protein,-4.99339,
Updated_Mpro_data_860_0,Mpro-protein,-7.914754,
Updated_Mpro_data_1794_0,Mpro-protein,-8.379354,
Updated_Mpro_data_724_0,Mpro-protein,-5.577348,
Updated_Mpro_data_2285_0,Mpro-protein,-7.555751,
Updated_Mpro_data_2139_0,Mpro-protein,-2.588304,
Updated_Mpro_data_1887_0,Mpro-protein,-7.748226,
Updated_Mpro_data_1552_0,Mpro-protein,-6.258871,
Updated_Mpro_data_2445_0,Mpro-protein,-4.07598,
Updated_Mpro_data_624_0,Mpro-protein,-0.456055,
Updated_Mpro_data_972_0,Mpro-protein,-5.38642,
Updated_Mpro_data_1371_0,Mpro-protein,-8.243307,
Updated_Mpro_data_1531_0,Mpro-protein,-2.766549,
Updated_Mpro_data_1277_0,Mpro-protein,-5.774094,
Updated_Mpro_data_1107_0,Mpro-protein,-5.955007,
Updated_Mpro_data_932_0,Mpro-protein,-8.117254,
Updated_Mpro_data_1099_0,Mpro-protein,-1.411742,
Updated_Mpro_data_780_0,Mpro-protein,-6.55768,
Updated_Mpro_data_2500_0,Mpro-protein,-4.70148,
Updated_Mpro_data_2245_0,Mpro-protein,-8.099375,
Updated_Mpro_data_1340_0,Mpro-protein,-7.170549,
Updated_Mpro_data_1459_0,Mpro-protein,-6.149971,
Updated_Mpro_data_1118_0,Mpro-protein,-5.084584,
Updated_Mpro_data_1696_0,Mpro-protein,-8.432406,
Updated_Mpro_data_1930_0,Mpro-protein,-3.491824,
Updated_Mpro_data_2697_0,Mpro-protein,-7.997705,
Updated_Mpro_data_1276_0,Mpro-protein,-7.816754,
Updated_Mpro_data_755_0,Mpro-protein,-6.393087,
Updated_Mpro_data_2000_0,Mpro-protein,-6.298347,
Updated_Mpro_data_1571_0,Mpro-protein,-6.471755,
Updated_Mpro_data_315_0,Mpro-protein,-7.608763,
Updated_Mpro_data_1928_0,Mpro-protein,-7.362526,
Updated_Mpro_data_121_0,Mpro-protein,-6.093183,
Updated_Mpro_data_2200_0,Mpro-protein,-3.196749,
Updated_Mpro_data_372_0,Mpro-protein,-7.17516,
Updated_Mpro_data_2321_0,Mpro-protein,-9.129882,
Updated_Mpro_data_1300_0,Mpro-protein,-7.795598,
Updated_Mpro_data_2398_0,Mpro-protein,-7.912385,
Updated_Mpro_data_111_0,Mpro-protein,-1.63698,
Updated_Mpro_data_2281_0,Mpro-protein,-8.718102,
Updated_Mpro_data_686_0,Mpro-protein,-5.598654,
Updated_Mpro_data_2100_0,Mpro-protein,-8.66502,
Updated_Mpro_data_1360_0,Mpro-protein,-6.855657,
Updated_Mpro_data_1929_0,Mpro-protein,-5.316514,
Updated_Mpro_data_1156_0,Mpro-protein,-7.942266,
Updated_Mpro_data_1658_0,Mpro-protein,-8.597431,
Updated_Mpro_data_776_0,Mpro-protein,-5.19223,
Updated_Mpro_data_2485_0,Mpro-protein,-6.590484,
Updated_Mpro_data_829_0,Mpro-protein,-6.847357,
Updated_Mpro_data_1866_0,Mpro-protein,-7.481028,
Updated_Mpro_data_2492_0,Mpro-protein,-7.522301,
Updated_Mpro_data_1158_0,Mpro-protein,-7.661745,
Updated_Mpro_data_420_0,Mpro-protein,-8.00423,
Updated_Mpro_data_1302_0,Mpro-protein,-6.425298,
Updated_Mpro_data_775_0,Mpro-protein,-8.632586,
Updated_Mpro_data_609_0,Mpro-protein,-6.000386,
Updated_Mpro_data_1250_0,Mpro-protein,-6.150402,
Updated_Mpro_data_2212_0,Mpro-protein,-6.677607,
Updated_Mpro_data_1430_0,Mpro-protein,-6.792224,
Updated_Mpro_data_6_0,Mpro-protein,-4.601286,
Updated_Mpro_data_2003_0,Mpro-protein,-4.796403,
Updated_Mpro_data_2163_0,Mpro-protein,-9.422486,
Updated_Mpro_data_2534_0,Mpro-protein,-7.167291,
Updated_Mpro_data_2728_0,Mpro-protein,-7.997924,
Updated_Mpro_data_1680_0,Mpro-protein,-8.683739,
Updated_Mpro_data_1269_0,Mpro-protein,-7.812498,
Updated_Mpro_data_244_0,Mpro-protein,-3.874571,
Updated_Mpro_data_154_0,Mpro-protein,-1.200088,
Updated_Mpro_data_1155_0,Mpro-protein,-8.338566,
Updated_Mpro_data_307_0,Mpro-protein,-5.992323,
Updated_Mpro_data_1280_0,Mpro-protein,-9.124902,
Updated_Mpro_data_2116_0,Mpro-protein,-7.763645,
Updated_Mpro_data_516_0,Mpro-protein,-5.694693,
Updated_Mpro_data_612_0,Mpro-protein,-7.122121,
Updated_Mpro_data_1202_0,Mpro-protein,-3.210526,
Updated_Mpro_data_1661_0,Mpro-protein,-5.985766,
Updated_Mpro_data_1161_0,Mpro-protein,-5.445268,
Updated_Mpro_data_1869_0,Mpro-protein,-7.447995,
Updated_Mpro_data_1414_0,Mpro-protein,-8.114161,
Updated_Mpro_data_1585_0,Mpro-protein,-5.672396,
Updated_Mpro_data_1396_0,Mpro-protein,-3.328061,
Updated_Mpro_data_2537_0,Mpro-protein,-6.641026,
Updated_Mpro_data_998_0,Mpro-protein,-7.870002,
Updated_Mpro_data_2283_0,Mpro-protein,-7.734196,
Updated_Mpro_data_2672_0,Mpro-protein,-6.829166,
Updated_Mpro_data_2013_0,Mpro-protein,-5.370572,
Updated_Mpro_data_864_0,Mpro-protein,-4.365365,
Updated_Mpro_data_1780_0,Mpro-protein,-1.715059,
Updated_Mpro_data_2005_0,Mpro-protein,-6.421753,
Updated_Mpro_data_2096_0,Mpro-protein,-7.201462,
Updated_Mpro_data_1288_0,Mpro-protein,-7.02366,
Updated_Mpro_data_2213_0,Mpro-protein,-6.688004,
Updated_Mpro_data_257_0,Mpro-protein,-5.993672,
Updated_Mpro_data_551_0,Mpro-protein,-7.06165,
Updated_Mpro_data_1209_0,Mpro-protein,-7.810294,
Updated_Mpro_data_2067_0,Mpro-protein,-5.545499,
Updated_Mpro_data_2744_0,Mpro-protein,-6.800908,
Updated_Mpro_data_1294_0,Mpro-protein,-7.831105,
Updated_Mpro_data_1457_0,Mpro-protein,-5.346467,
Updated_Mpro_data_725_0,Mpro-protein,-8.459746,
Updated_Mpro_data_1853_0,Mpro-protein,-1.877126,
Updated_Mpro_data_1640_0,Mpro-protein,-9.695095,
Updated_Mpro_data_2301_0,Mpro-protein,-9.729471,
Updated_Mpro_data_333_0,Mpro-protein,0.986921,
Updated_Mpro_data_759_0,Mpro-protein,-6.484215,
Updated_Mpro_data_27_0,Mpro-protein,-7.453052,
Updated_Mpro_data_1528_0,Mpro-protein,-6.314259,
Updated_Mpro_data_388_0,Mpro-protein,-6.211637,
Updated_Mpro_data_2335_0,Mpro-protein,-7.702629,
Updated_Mpro_data_2340_0,Mpro-protein,-6.914861,
Updated_Mpro_data_524_0,Mpro-protein,-5.00069,
Updated_Mpro_data_765_0,Mpro-protein,-4.852428,
Updated_Mpro_data_118_0,Mpro-protein,-5.483663,
Updated_Mpro_data_1612_0,Mpro-protein,-6.105721,
Updated_Mpro_data_2513_0,Mpro-protein,-7.298629,
Updated_Mpro_data_97_0,Mpro-protein,2.479295,
Updated_Mpro_data_606_0,Mpro-protein,-7.887616,
Updated_Mpro_data_184_0,Mpro-protein,-4.302808,
Updated_Mpro_data_2583_0,Mpro-protein,-7.028889,
Updated_Mpro_data_301_0,Mpro-protein,-4.250864,
Updated_Mpro_data_1320_0,Mpro-protein,-7.926004,
Updated_Mpro_data_1943_0,Mpro-protein,-7.03076,
Updated_Mpro_data_1034_0,Mpro-protein,-6.308027,
Updated_Mpro_data_145_0,Mpro-protein,-1.297745,
Updated_Mpro_data_1726_0,Mpro-protein,-6.609776,
Updated_Mpro_data_1581_0,Mpro-protein,-6.590508,
Updated_Mpro_data_667_0,Mpro-protein,-7.159444,
Updated_Mpro_data_2470_0,Mpro-protein,-7.774721,
Updated_Mpro_data_726_0,Mpro-protein,-7.653523,
Updated_Mpro_data_1336_0,Mpro-protein,-7.632585,
Updated_Mpro_data_472_0,Mpro-protein,-3.997478,
Updated_Mpro_data_2554_0,Mpro-protein,-6.626999,
Updated_Mpro_data_2530_0,Mpro-protein,-8.105165,
Updated_Mpro_data_1906_0,Mpro-protein,-9.350303,
Updated_Mpro_data_2111_0,Mpro-protein,-5.875954,
Updated_Mpro_data_723_0,Mpro-protein,-7.65163,
Updated_Mpro_data_1682_0,Mpro-protein,-8.241066,
Updated_Mpro_data_501_0,Mpro-protein,-7.021088,
Updated_Mpro_data_2647_0,Mpro-protein,-6.856986,
Updated_Mpro_data_2731_0,Mpro-protein,-5.120788,
Updated_Mpro_data_159_0,Mpro-protein,-2.327919,
Updated_Mpro_data_2589_0,Mpro-protein,-6.218294,
Updated_Mpro_data_1983_0,Mpro-protein,-6.20954,
Updated_Mpro_data_876_0,Mpro-protein,-3.640218,
Updated_Mpro_data_1596_0,Mpro-protein,-6.87166,
Updated_Mpro_data_2287_0,Mpro-protein,-7.247874,
Updated_Mpro_data_2027_0,Mpro-protein,-7.311183,
Updated_Mpro_data_2414_0,Mpro-protein,-6.929749,
Updated_Mpro_data_1758_0,Mpro-protein,-8.362687,
Updated_Mpro_data_1009_0,Mpro-protein,-5.157347,
Updated_Mpro_data_1093_0,Mpro-protein,-6.604413,
Updated_Mpro_data_1908_0,Mpro-protein,-7.75078,
Updated_Mpro_data_298_0,Mpro-protein,-1.080546,
Updated_Mpro_data_1838_0,Mpro-protein,-8.648142,
